week_hour_start,week_start,hour_start,solare,batterie,import - export,produzione_rimanente,load,solar_curtailment_mw_smooth,lmp_day_ahead_hourly,lmp_real_time_15_min
martedì 03:05:00,martedì,03:05:00,116.4,-287.8,5491.6,14920,20017.2,0,25.466804,21.76298
martedì 03:10:00,martedì,03:10:00,116.6,-291.2,5493.8,14918.6,20014.8,0,25.466804,21.76298
martedì 03:15:00,martedì,03:15:00,115.2,-324.6,5506.8,14919,19991,0,25.466804,21.543932
martedì 03:20:00,martedì,03:20:00,114,-351.4,5520.6,14912.2,19972.2,0,25.466804,21.543932
martedì 03:25:00,martedì,03:25:00,113,-342,5538.8,14893.8,19961.6,0,25.466804,21.543932
martedì 03:30:00,martedì,03:30:00,113.2,-337.2,5527.8,14870.8,19939.8,0,25.466804,21.15166
martedì 03:35:00,martedì,03:35:00,112.8,-319.2,5543.2,14847.6,19946,0,25.466804,21.15166
martedì 03:40:00,martedì,03:40:00,114,-275,5481,14849.8,19926.6,0,25.466804,21.15166
martedì 03:45:00,martedì,03:45:00,115.2,-267,5480.6,14837.6,19910.6,0,25.466804,21.962132
martedì 03:50:00,martedì,03:50:00,117.6,-259,5465.4,14830.6,19906.2,0,25.466804,21.962132
martedì 03:55:00,martedì,03:55:00,118.4,-251,5455,14842.4,19910,0,25.466804,21.962132
martedì 04:00:00,martedì,04:00:00,114.8,-239,5460.6,14854.6,19941,0,26.904225999999998,20.563706
martedì 04:05:00,martedì,04:05:00,112.4,-189.6,5441.4,14918,20020.2,0,26.904225999999998,20.563706
martedì 04:10:00,martedì,04:10:00,110.8,-95.6,5433.6,14917.4,20117.4,0,26.904225999999998,20.563706
martedì 04:15:00,martedì,04:15:00,109.8,-37.4,5446,14901,20182.4,0,26.904225999999998,22.534602
martedì 04:20:00,martedì,04:20:00,105,20.8,5410.6,14913.8,20221.2,0,26.904225999999998,22.534602
martedì 04:25:00,martedì,04:25:00,102,73.2,5429.2,14878.8,20255.8,0,26.904225999999998,22.534602
martedì 04:30:00,martedì,04:30:00,100.8,95.6,5458.8,14853.2,20274.2,0,26.904225999999998,26.943811999999998
martedì 04:35:00,martedì,04:35:00,100.8,105,5510.4,14823.2,20329.6,0,26.904225999999998,26.943811999999998
martedì 04:40:00,martedì,04:40:00,101.4,176.4,5520,14807.4,20385.2,0,26.904225999999998,26.943811999999998
martedì 04:45:00,martedì,04:45:00,99.2,214.4,5532.6,14802.4,20435.4,0,26.904225999999998,27.946028
martedì 04:50:00,martedì,04:50:00,97,256.2,5505.8,14829,20472.4,0,26.904225999999998,27.946028
martedì 04:55:00,martedì,04:55:00,97.2,318.8,5551.8,14772.4,20529.8,0,26.904225999999998,27.946028
martedì 05:00:00,martedì,05:00:00,95.8,374.8,5721.6,14605.8,20595.2,0,32.717420000000004,25.625808
martedì 05:05:00,martedì,05:05:00,93.6,721.2,5701.6,14453,20779.4,4.966666666666667,32.717420000000004,25.625808
martedì 05:10:00,martedì,05:10:00,91.6,889.8,5775.2,14382.4,20994.8,9.933333333333334,32.717420000000004,25.625808
martedì 05:15:00,martedì,05:15:00,89.2,1014.2,5742.4,14380,21081.8,14.9,32.717420000000004,27.230394
martedì 05:20:00,martedì,05:20:00,86.6,1140,5676.4,14403.4,21184.2,19.866666666666667,32.717420000000004,27.230394
martedì 05:25:00,martedì,05:25:00,85.8,1101.4,5719.6,14454,21266.6,24.833333333333332,32.717420000000004,27.230394
martedì 05:30:00,martedì,05:30:00,84.8,1047.2,5796,14515.4,21333.6,29.8,32.717420000000004,33.690636
martedì 05:35:00,martedì,05:35:00,85.6,1119.6,5807.4,14544.4,21453.4,34.766666666666666,32.717420000000004,33.690636
martedì 05:40:00,martedì,05:40:00,93.2,1215.8,5810.6,14567.6,21579.6,39.733333333333334,32.717420000000004,33.690636
martedì 05:45:00,martedì,05:45:00,111.6,1296.2,5775.2,14562,21638.6,44.7,32.717420000000004,34.617624
martedì 05:50:00,martedì,05:50:00,150.4,1330.6,5728.8,14580.2,21651.2,49.666666666666664,32.717420000000004,34.617624
martedì 05:55:00,martedì,05:55:00,219,1378.8,5659,14585.4,21692,54.63333333333333,32.717420000000004,34.617624
martedì 06:00:00,martedì,06:00:00,332.8,1527.2,5443.8,14585.4,21729.6,59.6,30.817146,36.192404
martedì 06:05:00,martedì,06:05:00,526.4,1706.8,5271.6,14597.6,21971,182.39999999999998,30.817146,36.192404
martedì 06:10:00,martedì,06:10:00,787.8,1984.4,4963.4,14608,22212.2,305.2,30.817146,36.192404
martedì 06:15:00,martedì,06:15:00,1115.6,1994,4718.2,14614,22310.8,428,30.817146,34.020096
martedì 06:20:00,martedì,06:20:00,1531,1824.2,4645,14542.4,22390.2,550.8,30.817146,34.020096
martedì 06:25:00,martedì,06:25:00,2024.8,1516,4560.6,14487,22432.2,673.6,30.817146,34.020096
martedì 06:30:00,martedì,06:30:00,2576.2,1215.6,4485,14384,22501.4,796.4,30.817146,23.061304
martedì 06:35:00,martedì,06:35:00,3191,977.4,4363.4,14237.8,22595.4,919.2,30.817146,23.061304
martedì 06:40:00,martedì,06:40:00,3825,707.6,4224.8,14093.8,22687,1042,30.817146,23.061304
martedì 06:45:00,martedì,06:45:00,4501.6,388.6,4053.4,13946.6,22712,1164.8,30.817146,14.833516
martedì 06:50:00,martedì,06:50:00,5253.6,135.8,3762.2,13775,22747.8,1287.6000000000001,30.817146,14.833516
martedì 06:55:00,martedì,06:55:00,6018.4,-92.6,3465.4,13593.2,22790.6,1410.3999999999999,30.817146,14.833516
martedì 07:00:00,martedì,07:00:00,6797,-132.8,3051.6,13343.6,22825.2,1533.2,5.492424,16.931632
martedì 07:05:00,martedì,07:05:00,7611.6,48.6,2783.8,12906.6,23005.2,1559.7666666666667,5.492424,16.931632
martedì 07:10:00,martedì,07:10:00,8379.6,124.4,2411.2,12626.6,23153.2,1586.3333333333333,5.492424,16.931632
martedì 07:15:00,martedì,07:15:00,9134.2,114.6,2029.6,12288.4,23171.6,1612.9,5.492424,4.902902
martedì 07:20:00,martedì,07:20:00,9874.6,14.8,1686.4,12015.6,23212.6,1639.4666666666667,5.492424,4.902902
martedì 07:25:00,martedì,07:25:00,10571.4,-226.4,1404.8,11795,23153.4,1666.0333333333333,5.492424,4.902902
martedì 07:30:00,martedì,07:30:00,11204.6,-505.4,1211.2,11590.2,23063,1692.6,5.492424,-7.239746
martedì 07:35:00,martedì,07:35:00,11777.6,-767.4,1097.4,11392.8,23048.4,1719.1666666666667,5.492424,-7.239746
martedì 07:40:00,martedì,07:40:00,12288,-1052.2,997.8,11233,22981.2,1745.7333333333333,5.492424,-7.239746
martedì 07:45:00,martedì,07:45:00,12701.4,-1381.2,930.2,11126.4,22897.6,1772.3,5.492424,-13.52884
martedì 07:50:00,martedì,07:50:00,13024.2,-1631.4,801.6,11062.2,22833.2,1798.8666666666668,5.492424,-13.52884
martedì 07:55:00,martedì,07:55:00,13270.8,-1735.6,726,10894,22723,1825.4333333333334,5.492424,-13.52884
martedì 08:00:00,martedì,08:00:00,13567.6,-1773.2,505,10790.4,22644.2,1852,-11.602932,-8.243604
martedì 08:05:00,martedì,08:05:00,14172,-1731.8,186,10555.8,22671.4,1906.25,-11.602932,-8.243604
martedì 08:10:00,martedì,08:10:00,14598.8,-1663.4,-87,10354,22671.6,1960.5,-11.602932,-8.243604
martedì 08:15:00,martedì,08:15:00,14851,-1549.6,-347.2,10159.6,22602.8,2014.75,-11.602932,-8.000804
martedì 08:20:00,martedì,08:20:00,15020.4,-1598,-415.4,10013.4,22502,2069,-11.602932,-8.000804
martedì 08:25:00,martedì,08:25:00,15144.8,-1605.4,-478.6,9827.4,22377.2,2123.25,-11.602932,-8.000804
martedì 08:30:00,martedì,08:30:00,15271.4,-1673.2,-526,9748.2,22283.4,2177.5,-11.602932,-16.906434
martedì 08:35:00,martedì,08:35:00,15459.6,-1877.8,-526.2,9660.6,22217.6,2231.75,-11.602932,-16.906434
martedì 08:40:00,martedì,08:40:00,15597.6,-2118.6,-489,9634.4,22104.4,2286,-11.602932,-16.906434
martedì 08:45:00,martedì,08:45:00,15605,-2289.6,-435,9584.8,21954.2,2340.25,-11.602932,-17.52003
martedì 08:50:00,martedì,08:50:00,15632.2,-2411.8,-422.6,9516.8,21809.8,2394.5,-11.602932,-17.52003
martedì 08:55:00,martedì,08:55:00,15606.8,-2361,-495.8,9427.8,21673.4,2448.75,-11.602932,-17.52003
martedì 09:00:00,martedì,09:00:00,15724.4,-2342.4,-646.6,9374,21574.2,2503,-14.333662,-16.243474
martedì 09:05:00,martedì,09:05:00,15880.8,-2314.8,-766.8,9264.2,21464.8,2486.3166666666666,-14.333662,-16.243474
martedì 09:10:00,martedì,09:10:00,16010,-2218.6,-933.8,9156.4,21387.4,2469.633333333333,-14.333662,-16.243474
martedì 09:15:00,martedì,09:15:00,16070.2,-2277.4,-1110,9133.8,21229.8,2452.95,-14.333662,-17.584764
martedì 09:20:00,martedì,09:20:00,16079.4,-2378.2,-1129,9100.4,21085.6,2436.2666666666664,-14.333662,-17.584764
martedì 09:25:00,martedì,09:25:00,16107.8,-2518.8,-1143.8,9084.2,20928,2419.5833333333335,-14.333662,-17.584764
martedì 09:30:00,martedì,09:30:00,16111.8,-2630.6,-1178.4,9079.2,20767,2402.9,-14.333662,-21.069382
martedì 09:35:00,martedì,09:35:00,16040,-2632.8,-1305.8,9114.4,20606,2386.2166666666667,-14.333662,-21.069382
martedì 09:40:00,martedì,09:40:00,16050,-2721.8,-1352.2,9104.6,20487,2369.5333333333333,-14.333662,-21.069382
martedì 09:45:00,martedì,09:45:00,16046.8,-2799.8,-1415,9092.6,20293.2,2352.85,-14.333662,-24.690323999999997
martedì 09:50:00,martedì,09:50:00,16080.2,-2887.2,-1459.4,9060,20157.8,2336.1666666666665,-14.333662,-24.690323999999997
martedì 09:55:00,martedì,09:55:00,16040.4,-2916.2,-1434,8999.4,20005,2319.4833333333336,-14.333662,-24.690323999999997
martedì 10:00:00,martedì,10:00:00,16109.8,-2872,-1563.8,8934.8,19873.8,2302.8,-14.238564,-18.729122
martedì 10:05:00,martedì,10:05:00,16511.8,-3237.6,-1689,8855.8,19830.2,2294.366666666667,-14.238564,-18.729122
martedì 10:10:00,martedì,10:10:00,16680.6,-3417,-1717.8,8767.4,19695.6,2285.9333333333334,-14.238564,-18.729122
martedì 10:15:00,martedì,10:15:00,16757.2,-3453.2,-1863.6,8729.8,19552,2277.5,-14.238564,-19.841322
martedì 10:20:00,martedì,10:20:00,16829.2,-3594.8,-1947.4,8732.8,19390.6,2269.0666666666666,-14.238564,-19.841322
martedì 10:25:00,martedì,10:25:00,16755.4,-3680.8,-1941,8739.4,19251.2,2260.633333333333,-14.238564,-19.841322
martedì 10:30:00,martedì,10:30:00,16729,-3750,-1971.8,8726.2,19105.8,2252.2,-14.238564,-22.3746
martedì 10:35:00,martedì,10:35:00,16725,-3756.4,-2071.2,8705,18978.6,2243.766666666667,-14.238564,-22.3746
martedì 10:40:00,martedì,10:40:00,16715.2,-3721.8,-2179.6,8671.4,18856.2,2235.3333333333335,-14.238564,-22.3746
martedì 10:45:00,martedì,10:45:00,16745.2,-3804.6,-2211.6,8652.2,18776,2226.9,-14.238564,-24.094812
martedì 10:50:00,martedì,10:50:00,16677.4,-3774.8,-2300,8654.4,18641.6,2218.4666666666667,-14.238564,-24.094812
martedì 10:55:00,martedì,10:55:00,16637.2,-3750.2,-2400.4,8647.4,18532.8,2210.0333333333333,-14.238564,-24.094812
martedì 11:00:00,martedì,11:00:00,16684.2,-3757.2,-2485.2,8610.4,18420.6,2201.6,-15.18058,-20.436858
martedì 11:05:00,martedì,11:05:00,16937.2,-4328.2,-2339.2,8580.8,18397.4,2214.5333333333333,-15.18058,-20.436858
martedì 11:10:00,martedì,11:10:00,16977,-4365.6,-2405,8549,18249.6,2227.4666666666667,-15.18058,-20.436858
martedì 11:15:00,martedì,11:15:00,16976.2,-4349,-2495.8,8522.4,18177.6,2240.4,-15.18058,-20.551456
martedì 11:20:00,martedì,11:20:00,17027.2,-4359.6,-2600.6,8509.4,18101.6,2253.333333333333,-15.18058,-20.551456
martedì 11:25:00,martedì,11:25:00,17010.8,-4381.4,-2624.4,8495.2,18038.2,2266.266666666667,-15.18058,-20.551456
martedì 11:30:00,martedì,11:30:00,17014.6,-4403.4,-2678,8490.4,17976.8,2279.2,-15.18058,-20.571272
martedì 11:35:00,martedì,11:35:00,17078.2,-4450.2,-2767.2,8483,17878.2,2292.133333333333,-15.18058,-20.571272
martedì 11:40:00,martedì,11:40:00,17109.6,-4364.6,-2882.2,8457.4,17833.4,2305.0666666666666,-15.18058,-20.571272
martedì 11:45:00,martedì,11:45:00,17098.2,-4356.4,-2963.6,8497.6,17795.6,2318,-15.18058,-21.920092
martedì 11:50:00,martedì,11:50:00,17044.4,-4361.4,-2987,8538,17773.8,2330.9333333333334,-15.18058,-21.920092
martedì 11:55:00,martedì,11:55:00,16951.4,-4309.6,-3014.4,8561.8,17715,2343.866666666667,-15.18058,-21.920092
martedì 12:00:00,martedì,12:00:00,16934.8,-4311,-2969.2,8544.8,17682.2,2356.8,-15.577516000000001,-20.756242
martedì 12:05:00,martedì,12:05:00,17027.4,-4397.4,-3014.2,8556.2,17662.4,2372.35,-15.577516000000001,-20.756242
martedì 12:10:00,martedì,12:10:00,17026.2,-4474.6,-2988.2,8575.4,17662.4,2387.9,-15.577516000000001,-20.756242
martedì 12:15:00,martedì,12:15:00,17094.6,-4411.6,-3151.8,8588.2,17628.8,2403.45,-15.577516000000001,-20.374806
martedì 12:20:00,martedì,12:20:00,17142,-4445.4,-3210.4,8596.4,17601.4,2419,-15.577516000000001,-20.374806
martedì 12:25:00,martedì,12:25:00,17094.8,-4293,-3333.8,8620.2,17575,2434.5499999999997,-15.577516000000001,-20.374806
martedì 12:30:00,martedì,12:30:00,17023.8,-4305.2,-3292.6,8657.8,17584.6,2450.1,-15.577516000000001,-22.130126
martedì 12:35:00,martedì,12:35:00,17046.2,-4229.4,-3423.6,8669.6,17542.2,2465.65,-15.577516000000001,-22.130126
martedì 12:40:00,martedì,12:40:00,17050.8,-4217.4,-3448,8654.8,17558.4,2481.2,-15.577516000000001,-22.130126
martedì 12:45:00,martedì,12:45:00,16996.6,-4163.4,-3473.2,8677.4,17524.4,2496.75,-15.577516000000001,-21.966246
martedì 12:50:00,martedì,12:50:00,16925.8,-4062.2,-3472.6,8660.6,17530,2512.3,-15.577516000000001,-21.966246
martedì 12:55:00,martedì,12:55:00,16915.8,-3982.6,-3513,8696.2,17562,2527.85,-15.577516000000001,-21.966246
martedì 13:00:00,martedì,13:00:00,16956.6,-3919.4,-3606.4,8740.2,17583.2,2543.4,-15.959866,-21.44293
