"interval_start_utc","interval_end_utc","load"
2024-05-31 17:55:00,2024-05-31 18:00:00,28788
2024-05-31 18:00:00,2024-05-31 18:05:00,28908
2024-05-31 18:05:00,2024-05-31 18:10:00,28782
2024-05-31 18:10:00,2024-05-31 18:15:00,28791
2024-05-31 18:15:00,2024-05-31 18:20:00,28917
2024-05-31 18:20:00,2024-05-31 18:25:00,29007
2024-05-31 18:25:00,2024-05-31 18:30:00,29161
2024-05-31 18:30:00,2024-05-31 18:35:00,29252
2024-05-31 18:35:00,2024-05-31 18:40:00,29333
2024-05-31 18:40:00,2024-05-31 18:45:00,29452
2024-05-31 18:45:00,2024-05-31 18:50:00,29567
2024-05-31 18:50:00,2024-05-31 18:55:00,29640
2024-05-31 18:55:00,2024-05-31 19:00:00,29709
2024-05-31 19:00:00,2024-05-31 19:05:00,29754
2024-05-31 19:05:00,2024-05-31 19:10:00,29630
2024-05-31 19:10:00,2024-05-31 19:15:00,29615
2024-05-31 19:15:00,2024-05-31 19:20:00,29647
2024-05-31 19:20:00,2024-05-31 19:25:00,29685
2024-05-31 19:25:00,2024-05-31 19:30:00,29742
2024-05-31 19:30:00,2024-05-31 19:35:00,29754
2024-05-31 19:35:00,2024-05-31 19:40:00,29763
2024-05-31 19:40:00,2024-05-31 19:45:00,29771
2024-05-31 19:45:00,2024-05-31 19:50:00,29770
2024-05-31 19:50:00,2024-05-31 19:55:00,29728
2024-05-31 19:55:00,2024-05-31 20:00:00,29732
2024-05-31 20:00:00,2024-05-31 20:05:00,29682
2024-05-31 20:05:00,2024-05-31 20:10:00,29650
2024-05-31 20:10:00,2024-05-31 20:15:00,29628
2024-05-31 20:15:00,2024-05-31 20:20:00,29645
2024-05-31 20:20:00,2024-05-31 20:25:00,29673
2024-05-31 20:25:00,2024-05-31 20:30:00,29631
2024-05-31 20:30:00,2024-05-31 20:35:00,29611
2024-05-31 20:35:00,2024-05-31 20:40:00,29593
2024-05-31 20:40:00,2024-05-31 20:45:00,29541
2024-05-31 20:45:00,2024-05-31 20:50:00,29461
2024-05-31 20:50:00,2024-05-31 20:55:00,29423
2024-05-31 20:55:00,2024-05-31 21:00:00,29349
2024-05-31 21:00:00,2024-05-31 21:05:00,29240
2024-05-31 21:05:00,2024-05-31 21:10:00,29280
2024-05-31 21:10:00,2024-05-31 21:15:00,29248
2024-05-31 21:15:00,2024-05-31 21:20:00,29171
2024-05-31 21:20:00,2024-05-31 21:25:00,29115
2024-05-31 21:25:00,2024-05-31 21:30:00,28981
2024-05-31 21:30:00,2024-05-31 21:35:00,28862
2024-05-31 21:35:00,2024-05-31 21:40:00,28779
2024-05-31 21:40:00,2024-05-31 21:45:00,28614
2024-05-31 21:45:00,2024-05-31 21:50:00,28469
2024-05-31 21:50:00,2024-05-31 21:55:00,28347
2024-05-31 21:55:00,2024-05-31 22:00:00,28223
2024-05-31 22:00:00,2024-05-31 22:05:00,28027
2024-05-31 22:05:00,2024-05-31 22:10:00,27835
2024-05-31 22:10:00,2024-05-31 22:15:00,27670
2024-05-31 22:15:00,2024-05-31 22:20:00,27539
2024-05-31 22:20:00,2024-05-31 22:25:00,27367
2024-05-31 22:25:00,2024-05-31 22:30:00,27207
2024-05-31 22:30:00,2024-05-31 22:35:00,27065
2024-05-31 22:35:00,2024-05-31 22:40:00,26882
2024-05-31 22:40:00,2024-05-31 22:45:00,26732
2024-05-31 22:45:00,2024-05-31 22:50:00,26592
2024-05-31 22:50:00,2024-05-31 22:55:00,26428
2024-05-31 22:55:00,2024-05-31 23:00:00,26254
2024-05-31 23:00:00,2024-05-31 23:05:00,26082
2024-05-31 23:05:00,2024-05-31 23:10:00,25928
2024-05-31 23:10:00,2024-05-31 23:15:00,25768
2024-05-31 23:15:00,2024-05-31 23:20:00,25632
2024-05-31 23:20:00,2024-05-31 23:25:00,25483
2024-05-31 23:25:00,2024-05-31 23:30:00,25312
2024-05-31 23:30:00,2024-05-31 23:35:00,25164
2024-05-31 23:35:00,2024-05-31 23:40:00,25004
2024-05-31 23:40:00,2024-05-31 23:45:00,24856
2024-05-31 23:45:00,2024-05-31 23:50:00,24683
2024-05-31 23:50:00,2024-05-31 23:55:00,24553
2024-05-31 23:55:00,2024-06-01,24383
2024-06-01,2024-06-01 00:05:00,24221
2024-06-01 00:05:00,2024-06-01 00:10:00,24353
2024-06-01 00:10:00,2024-06-01 00:15:00,24429
2024-06-01 00:15:00,2024-06-01 00:20:00,24337
2024-06-01 00:20:00,2024-06-01 00:25:00,24278
2024-06-01 00:25:00,2024-06-01 00:30:00,24176
2024-06-01 00:30:00,2024-06-01 00:35:00,24044
2024-06-01 00:35:00,2024-06-01 00:40:00,23950
2024-06-01 00:40:00,2024-06-01 00:45:00,23855
2024-06-01 00:45:00,2024-06-01 00:50:00,23740
2024-06-01 00:50:00,2024-06-01 00:55:00,23609
2024-06-01 00:55:00,2024-06-01 01:00:00,23481
2024-06-01 01:00:00,2024-06-01 01:05:00,23384
2024-06-01 01:05:00,2024-06-01 01:10:00,23278
2024-06-01 01:10:00,2024-06-01 01:15:00,23239
2024-06-01 01:15:00,2024-06-01 01:20:00,23133
2024-06-01 01:20:00,2024-06-01 01:25:00,23031
2024-06-01 01:25:00,2024-06-01 01:30:00,22950
2024-06-01 01:30:00,2024-06-01 01:35:00,22840
2024-06-01 01:35:00,2024-06-01 01:40:00,22737
2024-06-01 01:40:00,2024-06-01 01:45:00,22645
2024-06-01 01:45:00,2024-06-01 01:50:00,22549
2024-06-01 01:50:00,2024-06-01 01:55:00,22466
2024-06-01 01:55:00,2024-06-01 02:00:00,22366
2024-06-01 02:00:00,2024-06-01 02:05:00,22275
2024-06-01 02:05:00,2024-06-01 02:10:00,22217
2024-06-01 02:10:00,2024-06-01 02:15:00,22181
2024-06-01 02:15:00,2024-06-01 02:20:00,22073
2024-06-01 02:20:00,2024-06-01 02:25:00,21995
2024-06-01 02:25:00,2024-06-01 02:30:00,21920
2024-06-01 02:30:00,2024-06-01 02:35:00,21831
2024-06-01 02:35:00,2024-06-01 02:40:00,21737
2024-06-01 02:40:00,2024-06-01 02:45:00,21650
2024-06-01 02:45:00,2024-06-01 02:50:00,21587
2024-06-01 02:50:00,2024-06-01 02:55:00,21528
2024-06-01 02:55:00,2024-06-01 03:00:00,21486
2024-06-01 03:00:00,2024-06-01 03:05:00,21430
2024-06-01 03:05:00,2024-06-01 03:10:00,21409
2024-06-01 03:10:00,2024-06-01 03:15:00,21434
2024-06-01 03:15:00,2024-06-01 03:20:00,21370
2024-06-01 03:20:00,2024-06-01 03:25:00,21326
2024-06-01 03:25:00,2024-06-01 03:30:00,21273
2024-06-01 03:30:00,2024-06-01 03:35:00,21248
2024-06-01 03:35:00,2024-06-01 03:40:00,21186
2024-06-01 03:40:00,2024-06-01 03:45:00,21130
2024-06-01 03:45:00,2024-06-01 03:50:00,21079
2024-06-01 03:50:00,2024-06-01 03:55:00,21044
2024-06-01 03:55:00,2024-06-01 04:00:00,21024
2024-06-01 04:00:00,2024-06-01 04:05:00,20992
2024-06-01 04:05:00,2024-06-01 04:10:00,21026
2024-06-01 04:10:00,2024-06-01 04:15:00,21069
2024-06-01 04:15:00,2024-06-01 04:20:00,21050
2024-06-01 04:20:00,2024-06-01 04:25:00,21037
2024-06-01 04:25:00,2024-06-01 04:30:00,21025
2024-06-01 04:30:00,2024-06-01 04:35:00,21003
2024-06-01 04:35:00,2024-06-01 04:40:00,20989
2024-06-01 04:40:00,2024-06-01 04:45:00,20987
2024-06-01 04:45:00,2024-06-01 04:50:00,20967
2024-06-01 04:50:00,2024-06-01 04:55:00,20965
2024-06-01 04:55:00,2024-06-01 05:00:00,20952
2024-06-01 05:00:00,2024-06-01 05:05:00,20965
2024-06-01 05:05:00,2024-06-01 05:10:00,21045
2024-06-01 05:10:00,2024-06-01 05:15:00,21124
2024-06-01 05:15:00,2024-06-01 05:20:00,21124
2024-06-01 05:20:00,2024-06-01 05:25:00,21136
2024-06-01 05:25:00,2024-06-01 05:30:00,21156
2024-06-01 05:30:00,2024-06-01 05:35:00,21146
2024-06-01 05:35:00,2024-06-01 05:40:00,21148
2024-06-01 05:40:00,2024-06-01 05:45:00,21140
2024-06-01 05:45:00,2024-06-01 05:50:00,21090
2024-06-01 05:50:00,2024-06-01 05:55:00,21051
2024-06-01 05:55:00,2024-06-01 06:00:00,20977
2024-06-01 06:00:00,2024-06-01 06:05:00,20972
2024-06-01 06:05:00,2024-06-01 06:10:00,21007
2024-06-01 06:10:00,2024-06-01 06:15:00,21081
2024-06-01 06:15:00,2024-06-01 06:20:00,21073
2024-06-01 06:20:00,2024-06-01 06:25:00,21037
2024-06-01 06:25:00,2024-06-01 06:30:00,21083
2024-06-01 06:30:00,2024-06-01 06:35:00,21036
2024-06-01 06:35:00,2024-06-01 06:40:00,21039
2024-06-01 06:40:00,2024-06-01 06:45:00,20994
2024-06-01 06:45:00,2024-06-01 06:50:00,20982
2024-06-01 06:50:00,2024-06-01 06:55:00,20988
2024-06-01 06:55:00,2024-06-01 07:00:00,20957
2024-06-01 07:00:00,2024-06-01 07:05:00,20958
2024-06-01 07:05:00,2024-06-01 07:10:00,21120
2024-06-01 07:10:00,2024-06-01 07:15:00,21219
2024-06-01 07:15:00,2024-06-01 07:20:00,21214
2024-06-01 07:20:00,2024-06-01 07:25:00,21168
2024-06-01 07:25:00,2024-06-01 07:30:00,21129
2024-06-01 07:30:00,2024-06-01 07:35:00,21093
2024-06-01 07:35:00,2024-06-01 07:40:00,21011
2024-06-01 07:40:00,2024-06-01 07:45:00,20943
2024-06-01 07:45:00,2024-06-01 07:50:00,20878
2024-06-01 07:50:00,2024-06-01 07:55:00,20805
2024-06-01 07:55:00,2024-06-01 08:00:00,20774
2024-06-01 08:00:00,2024-06-01 08:05:00,20782
2024-06-01 08:05:00,2024-06-01 08:10:00,20811
2024-06-01 08:10:00,2024-06-01 08:15:00,20851
2024-06-01 08:15:00,2024-06-01 08:20:00,20901
2024-06-01 08:20:00,2024-06-01 08:25:00,20877
2024-06-01 08:25:00,2024-06-01 08:30:00,20847
2024-06-01 08:30:00,2024-06-01 08:35:00,20756
2024-06-01 08:35:00,2024-06-01 08:40:00,20692
2024-06-01 08:40:00,2024-06-01 08:45:00,20628
2024-06-01 08:45:00,2024-06-01 08:50:00,20569
2024-06-01 08:50:00,2024-06-01 08:55:00,20526
2024-06-01 08:55:00,2024-06-01 09:00:00,20437
2024-06-01 09:00:00,2024-06-01 09:05:00,20362
2024-06-01 09:05:00,2024-06-01 09:10:00,20386
2024-06-01 09:10:00,2024-06-01 09:15:00,20452
2024-06-01 09:15:00,2024-06-01 09:20:00,20449
2024-06-01 09:20:00,2024-06-01 09:25:00,20402
2024-06-01 09:25:00,2024-06-01 09:30:00,20329
2024-06-01 09:30:00,2024-06-01 09:35:00,20279
2024-06-01 09:35:00,2024-06-01 09:40:00,20221
2024-06-01 09:40:00,2024-06-01 09:45:00,20151
2024-06-01 09:45:00,2024-06-01 09:50:00,20060
2024-06-01 09:50:00,2024-06-01 09:55:00,20019
2024-06-01 09:55:00,2024-06-01 10:00:00,19910
2024-06-01 10:00:00,2024-06-01 10:05:00,19868
2024-06-01 10:05:00,2024-06-01 10:10:00,19853
2024-06-01 10:10:00,2024-06-01 10:15:00,19830
2024-06-01 10:15:00,2024-06-01 10:20:00,19801
2024-06-01 10:20:00,2024-06-01 10:25:00,19722
2024-06-01 10:25:00,2024-06-01 10:30:00,19620
2024-06-01 10:30:00,2024-06-01 10:35:00,19518
2024-06-01 10:35:00,2024-06-01 10:40:00,19371
2024-06-01 10:40:00,2024-06-01 10:45:00,19276
2024-06-01 10:45:00,2024-06-01 10:50:00,19168
2024-06-01 10:50:00,2024-06-01 10:55:00,19051
2024-06-01 10:55:00,2024-06-01 11:00:00,18946
2024-06-01 11:00:00,2024-06-01 11:05:00,18832
2024-06-01 11:05:00,2024-06-01 11:10:00,18930
2024-06-01 11:10:00,2024-06-01 11:15:00,18682
2024-06-01 11:15:00,2024-06-01 11:20:00,18602
2024-06-01 11:20:00,2024-06-01 11:25:00,18540
2024-06-01 11:25:00,2024-06-01 11:30:00,18439
2024-06-01 11:30:00,2024-06-01 11:35:00,18372
2024-06-01 11:35:00,2024-06-01 11:40:00,18279
2024-06-01 11:40:00,2024-06-01 11:45:00,18203
2024-06-01 11:45:00,2024-06-01 11:50:00,18092
2024-06-01 11:50:00,2024-06-01 11:55:00,18015
2024-06-01 11:55:00,2024-06-01 12:00:00,17934
2024-06-01 12:00:00,2024-06-01 12:05:00,17845
2024-06-01 12:05:00,2024-06-01 12:10:00,17712
2024-06-01 12:10:00,2024-06-01 12:15:00,17679
2024-06-01 12:15:00,2024-06-01 12:20:00,17645
2024-06-01 12:20:00,2024-06-01 12:25:00,17581
2024-06-01 12:25:00,2024-06-01 12:30:00,17536
2024-06-01 12:30:00,2024-06-01 12:35:00,17453
2024-06-01 12:35:00,2024-06-01 12:40:00,17619
2024-06-01 12:40:00,2024-06-01 12:45:00,17605
2024-06-01 12:45:00,2024-06-01 12:50:00,17381
2024-06-01 12:50:00,2024-06-01 12:55:00,17292
2024-06-01 12:55:00,2024-06-01 13:00:00,17357
2024-06-01 13:00:00,2024-06-01 13:05:00,17448
2024-06-01 13:05:00,2024-06-01 13:10:00,17337
2024-06-01 13:10:00,2024-06-01 13:15:00,17326
2024-06-01 13:15:00,2024-06-01 13:20:00,17275
2024-06-01 13:20:00,2024-06-01 13:25:00,17303
2024-06-01 13:25:00,2024-06-01 13:30:00,17400
2024-06-01 13:30:00,2024-06-01 13:35:00,17412
2024-06-01 13:35:00,2024-06-01 13:40:00,17405
2024-06-01 13:40:00,2024-06-01 13:45:00,17423
2024-06-01 13:45:00,2024-06-01 13:50:00,17522
2024-06-01 13:50:00,2024-06-01 13:55:00,17551
2024-06-01 13:55:00,2024-06-01 14:00:00,17481
2024-06-01 14:00:00,2024-06-01 14:05:00,17487
2024-06-01 14:05:00,2024-06-01 14:10:00,17471
2024-06-01 14:10:00,2024-06-01 14:15:00,17547
2024-06-01 14:15:00,2024-06-01 14:20:00,17599
2024-06-01 14:20:00,2024-06-01 14:25:00,17680
2024-06-01 14:25:00,2024-06-01 14:30:00,17754
2024-06-01 14:30:00,2024-06-01 14:35:00,17912
2024-06-01 14:35:00,2024-06-01 14:40:00,18009
2024-06-01 14:40:00,2024-06-01 14:45:00,18095
2024-06-01 14:45:00,2024-06-01 14:50:00,18193
2024-06-01 14:50:00,2024-06-01 14:55:00,18320
2024-06-01 14:55:00,2024-06-01 15:00:00,18414
2024-06-01 15:00:00,2024-06-01 15:05:00,18501
2024-06-01 15:05:00,2024-06-01 15:10:00,18432
2024-06-01 15:10:00,2024-06-01 15:15:00,18543
2024-06-01 15:15:00,2024-06-01 15:20:00,18667
2024-06-01 15:20:00,2024-06-01 15:25:00,18855
2024-06-01 15:25:00,2024-06-01 15:30:00,18963
2024-06-01 15:30:00,2024-06-01 15:35:00,19141
2024-06-01 15:35:00,2024-06-01 15:40:00,19240
2024-06-01 15:40:00,2024-06-01 15:45:00,19424
2024-06-01 15:45:00,2024-06-01 15:50:00,19587
2024-06-01 15:50:00,2024-06-01 15:55:00,19776
2024-06-01 15:55:00,2024-06-01 16:00:00,19895
2024-06-01 16:00:00,2024-06-01 16:05:00,19998
2024-06-01 16:05:00,2024-06-01 16:10:00,19933
2024-06-01 16:10:00,2024-06-01 16:15:00,20188
2024-06-01 16:15:00,2024-06-01 16:20:00,20478
2024-06-01 16:20:00,2024-06-01 16:25:00,20688
2024-06-01 16:25:00,2024-06-01 16:30:00,20824
2024-06-01 16:30:00,2024-06-01 16:35:00,21034
2024-06-01 16:35:00,2024-06-01 16:40:00,21266
2024-06-01 16:40:00,2024-06-01 16:45:00,21531
2024-06-01 16:45:00,2024-06-01 16:50:00,21734
2024-06-01 16:50:00,2024-06-01 16:55:00,21950
2024-06-01 16:55:00,2024-06-01 17:00:00,22149
2024-06-01 17:00:00,2024-06-01 17:05:00,22344
2024-06-01 17:05:00,2024-06-01 17:10:00,22460
2024-06-01 17:10:00,2024-06-01 17:15:00,22700
2024-06-01 17:15:00,2024-06-01 17:20:00,22925
2024-06-01 17:20:00,2024-06-01 17:25:00,23174
2024-06-01 17:25:00,2024-06-01 17:30:00,23434
2024-06-01 17:30:00,2024-06-01 17:35:00,23652
2024-06-01 17:35:00,2024-06-01 17:40:00,23846
2024-06-01 17:40:00,2024-06-01 17:45:00,24065
2024-06-01 17:45:00,2024-06-01 17:50:00,24247
2024-06-01 17:50:00,2024-06-01 17:55:00,24437
2024-06-01 17:55:00,2024-06-01 18:00:00,24643
2024-06-01 18:00:00,2024-06-01 18:05:00,24733
2024-06-01 18:05:00,2024-06-01 18:10:00,24756
2024-06-01 18:10:00,2024-06-01 18:15:00,24810
2024-06-01 18:15:00,2024-06-01 18:20:00,24950
2024-06-01 18:20:00,2024-06-01 18:25:00,25112
2024-06-01 18:25:00,2024-06-01 18:30:00,25246
2024-06-01 18:30:00,2024-06-01 18:35:00,25361
2024-06-01 18:35:00,2024-06-01 18:40:00,25483
2024-06-01 18:40:00,2024-06-01 18:45:00,25604
2024-06-01 18:45:00,2024-06-01 18:50:00,25742
2024-06-01 18:50:00,2024-06-01 18:55:00,25913
2024-06-01 18:55:00,2024-06-01 19:00:00,26006
2024-06-01 19:00:00,2024-06-01 19:05:00,26089
2024-06-01 19:05:00,2024-06-01 19:10:00,26135
2024-06-01 19:10:00,2024-06-01 19:15:00,26129
2024-06-01 19:15:00,2024-06-01 19:20:00,26203
2024-06-01 19:20:00,2024-06-01 19:25:00,26294
2024-06-01 19:25:00,2024-06-01 19:30:00,26345
2024-06-01 19:30:00,2024-06-01 19:35:00,26402
2024-06-01 19:35:00,2024-06-01 19:40:00,26459
2024-06-01 19:40:00,2024-06-01 19:45:00,26515
2024-06-01 19:45:00,2024-06-01 19:50:00,26553
2024-06-01 19:50:00,2024-06-01 19:55:00,26579
2024-06-01 19:55:00,2024-06-01 20:00:00,26629
2024-06-01 20:00:00,2024-06-01 20:05:00,26668
2024-06-01 20:05:00,2024-06-01 20:10:00,26705
2024-06-01 20:10:00,2024-06-01 20:15:00,26724
2024-06-01 20:15:00,2024-06-01 20:20:00,26769
2024-06-01 20:20:00,2024-06-01 20:25:00,26812
2024-06-01 20:25:00,2024-06-01 20:30:00,26810
2024-06-01 20:30:00,2024-06-01 20:35:00,26800
2024-06-01 20:35:00,2024-06-01 20:40:00,26775
2024-06-01 20:40:00,2024-06-01 20:45:00,26759
2024-06-01 20:45:00,2024-06-01 20:50:00,26708
2024-06-01 20:50:00,2024-06-01 20:55:00,26646
2024-06-01 20:55:00,2024-06-01 21:00:00,26595
2024-06-01 21:00:00,2024-06-01 21:05:00,26539
2024-06-01 21:05:00,2024-06-01 21:10:00,26596
2024-06-01 21:10:00,2024-06-01 21:15:00,26556
2024-06-01 21:15:00,2024-06-01 21:20:00,26504
2024-06-01 21:20:00,2024-06-01 21:25:00,26461
2024-06-01 21:25:00,2024-06-01 21:30:00,26374
2024-06-01 21:30:00,2024-06-01 21:35:00,26288
2024-06-01 21:35:00,2024-06-01 21:40:00,26191
2024-06-01 21:40:00,2024-06-01 21:45:00,26109
2024-06-01 21:45:00,2024-06-01 21:50:00,25984
2024-06-01 21:50:00,2024-06-01 21:55:00,25895
2024-06-01 21:55:00,2024-06-01 22:00:00,25753
2024-06-01 22:00:00,2024-06-01 22:05:00,25602
2024-06-01 22:05:00,2024-06-01 22:10:00,25490
2024-06-01 22:10:00,2024-06-01 22:15:00,25385
2024-06-01 22:15:00,2024-06-01 22:20:00,25256
2024-06-01 22:20:00,2024-06-01 22:25:00,25147
2024-06-01 22:25:00,2024-06-01 22:30:00,25001
2024-06-01 22:30:00,2024-06-01 22:35:00,24891
2024-06-01 22:35:00,2024-06-01 22:40:00,24784
2024-06-01 22:40:00,2024-06-01 22:45:00,24674
2024-06-01 22:45:00,2024-06-01 22:50:00,24559
2024-06-01 22:50:00,2024-06-01 22:55:00,24445
2024-06-01 22:55:00,2024-06-01 23:00:00,24316
2024-06-01 23:00:00,2024-06-01 23:05:00,24191
2024-06-01 23:05:00,2024-06-01 23:10:00,24107
2024-06-01 23:10:00,2024-06-01 23:15:00,23984
2024-06-01 23:15:00,2024-06-01 23:20:00,23877
2024-06-01 23:20:00,2024-06-01 23:25:00,23742
2024-06-01 23:25:00,2024-06-01 23:30:00,23607
2024-06-01 23:30:00,2024-06-01 23:35:00,23520
2024-06-01 23:35:00,2024-06-01 23:40:00,23315
2024-06-01 23:40:00,2024-06-01 23:45:00,23265
2024-06-01 23:45:00,2024-06-01 23:50:00,23134
2024-06-01 23:50:00,2024-06-01 23:55:00,22937
2024-06-01 23:55:00,2024-06-02,22760
2024-06-02,2024-06-02 00:05:00,22711
2024-06-02 00:05:00,2024-06-02 00:10:00,22852
2024-06-02 00:10:00,2024-06-02 00:15:00,22844
2024-06-02 00:15:00,2024-06-02 00:20:00,22750
2024-06-02 00:20:00,2024-06-02 00:25:00,22683
2024-06-02 00:25:00,2024-06-02 00:30:00,22617
2024-06-02 00:30:00,2024-06-02 00:35:00,22494
2024-06-02 00:35:00,2024-06-02 00:40:00,22378
2024-06-02 00:40:00,2024-06-02 00:45:00,22289
2024-06-02 00:45:00,2024-06-02 00:50:00,22192
2024-06-02 00:50:00,2024-06-02 00:55:00,22087
2024-06-02 00:55:00,2024-06-02 01:00:00,21997
2024-06-02 01:00:00,2024-06-02 01:05:00,21888
2024-06-02 01:05:00,2024-06-02 01:10:00,21813
2024-06-02 01:10:00,2024-06-02 01:15:00,21738
2024-06-02 01:15:00,2024-06-02 01:20:00,21654
2024-06-02 01:20:00,2024-06-02 01:25:00,21548
2024-06-02 01:25:00,2024-06-02 01:30:00,21474
2024-06-02 01:30:00,2024-06-02 01:35:00,21427
2024-06-02 01:35:00,2024-06-02 01:40:00,21282
2024-06-02 01:40:00,2024-06-02 01:45:00,21244
2024-06-02 01:45:00,2024-06-02 01:50:00,21171
2024-06-02 01:50:00,2024-06-02 01:55:00,21098
2024-06-02 01:55:00,2024-06-02 02:00:00,20989
2024-06-02 02:00:00,2024-06-02 02:05:00,20920
2024-06-02 02:05:00,2024-06-02 02:10:00,20869
2024-06-02 02:10:00,2024-06-02 02:15:00,20869
2024-06-02 02:15:00,2024-06-02 02:20:00,20790
2024-06-02 02:20:00,2024-06-02 02:25:00,20729
2024-06-02 02:25:00,2024-06-02 02:30:00,20662
2024-06-02 02:30:00,2024-06-02 02:35:00,20598
2024-06-02 02:35:00,2024-06-02 02:40:00,20525
2024-06-02 02:40:00,2024-06-02 02:45:00,20475
2024-06-02 02:45:00,2024-06-02 02:50:00,20427
2024-06-02 02:50:00,2024-06-02 02:55:00,20356
2024-06-02 02:55:00,2024-06-02 03:00:00,20315
2024-06-02 03:00:00,2024-06-02 03:05:00,20265
2024-06-02 03:05:00,2024-06-02 03:10:00,20241
2024-06-02 03:10:00,2024-06-02 03:15:00,20219
2024-06-02 03:15:00,2024-06-02 03:20:00,20166
2024-06-02 03:20:00,2024-06-02 03:25:00,20136
2024-06-02 03:25:00,2024-06-02 03:30:00,20063
2024-06-02 03:30:00,2024-06-02 03:35:00,20008
2024-06-02 03:35:00,2024-06-02 03:40:00,19975
2024-06-02 03:40:00,2024-06-02 03:45:00,19956
2024-06-02 03:45:00,2024-06-02 03:50:00,19900
2024-06-02 03:50:00,2024-06-02 03:55:00,19887
2024-06-02 03:55:00,2024-06-02 04:00:00,19863
2024-06-02 04:00:00,2024-06-02 04:05:00,19837
2024-06-02 04:05:00,2024-06-02 04:10:00,19842
2024-06-02 04:10:00,2024-06-02 04:15:00,19835
2024-06-02 04:15:00,2024-06-02 04:20:00,19817
2024-06-02 04:20:00,2024-06-02 04:25:00,19797
2024-06-02 04:25:00,2024-06-02 04:30:00,19767
2024-06-02 04:30:00,2024-06-02 04:35:00,19736
2024-06-02 04:35:00,2024-06-02 04:40:00,19757
2024-06-02 04:40:00,2024-06-02 04:45:00,19746
2024-06-02 04:45:00,2024-06-02 04:50:00,19733
2024-06-02 04:50:00,2024-06-02 04:55:00,19711
2024-06-02 04:55:00,2024-06-02 05:00:00,19694
2024-06-02 05:00:00,2024-06-02 05:05:00,19697
2024-06-02 05:05:00,2024-06-02 05:10:00,19764
2024-06-02 05:10:00,2024-06-02 05:15:00,19907
2024-06-02 05:15:00,2024-06-02 05:20:00,19944
2024-06-02 05:20:00,2024-06-02 05:25:00,19979
2024-06-02 05:25:00,2024-06-02 05:30:00,19968
2024-06-02 05:30:00,2024-06-02 05:35:00,19951
2024-06-02 05:35:00,2024-06-02 05:40:00,19951
2024-06-02 05:40:00,2024-06-02 05:45:00,19931
2024-06-02 05:45:00,2024-06-02 05:50:00,19873
2024-06-02 05:50:00,2024-06-02 05:55:00,19814
2024-06-02 05:55:00,2024-06-02 06:00:00,19766
2024-06-02 06:00:00,2024-06-02 06:05:00,19729
2024-06-02 06:05:00,2024-06-02 06:10:00,19776
2024-06-02 06:10:00,2024-06-02 06:15:00,19816
2024-06-02 06:15:00,2024-06-02 06:20:00,19797
2024-06-02 06:20:00,2024-06-02 06:25:00,19743
2024-06-02 06:25:00,2024-06-02 06:30:00,19701
2024-06-02 06:30:00,2024-06-02 06:35:00,19658
2024-06-02 06:35:00,2024-06-02 06:40:00,19648
2024-06-02 06:40:00,2024-06-02 06:45:00,19620
2024-06-02 06:45:00,2024-06-02 06:50:00,19569
2024-06-02 06:50:00,2024-06-02 06:55:00,19532
2024-06-02 06:55:00,2024-06-02 07:00:00,19479
2024-06-02 07:00:00,2024-06-02 07:05:00,19446
2024-06-02 07:05:00,2024-06-02 07:10:00,19486
2024-06-02 07:10:00,2024-06-02 07:15:00,19471
2024-06-02 07:15:00,2024-06-02 07:20:00,19426
2024-06-02 07:20:00,2024-06-02 07:25:00,19417
2024-06-02 07:25:00,2024-06-02 07:30:00,19369
2024-06-02 07:30:00,2024-06-02 07:35:00,19275
2024-06-02 07:35:00,2024-06-02 07:40:00,19181
2024-06-02 07:40:00,2024-06-02 07:45:00,19099
2024-06-02 07:45:00,2024-06-02 07:50:00,19030
2024-06-02 07:50:00,2024-06-02 07:55:00,19037
2024-06-02 07:55:00,2024-06-02 08:00:00,18908
2024-06-02 08:00:00,2024-06-02 08:05:00,18843
2024-06-02 08:05:00,2024-06-02 08:10:00,18914
2024-06-02 08:10:00,2024-06-02 08:15:00,18963
2024-06-02 08:15:00,2024-06-02 08:20:00,18960
2024-06-02 08:20:00,2024-06-02 08:25:00,18969
2024-06-02 08:25:00,2024-06-02 08:30:00,18927
2024-06-02 08:30:00,2024-06-02 08:35:00,18860
2024-06-02 08:35:00,2024-06-02 08:40:00,18836
2024-06-02 08:40:00,2024-06-02 08:45:00,18786
2024-06-02 08:45:00,2024-06-02 08:50:00,18727
2024-06-02 08:50:00,2024-06-02 08:55:00,18703
2024-06-02 08:55:00,2024-06-02 09:00:00,18621
2024-06-02 09:00:00,2024-06-02 09:05:00,18570
2024-06-02 09:05:00,2024-06-02 09:10:00,18658
2024-06-02 09:10:00,2024-06-02 09:15:00,18624
2024-06-02 09:15:00,2024-06-02 09:20:00,18569
2024-06-02 09:20:00,2024-06-02 09:25:00,18559
2024-06-02 09:25:00,2024-06-02 09:30:00,18478
2024-06-02 09:30:00,2024-06-02 09:35:00,18381
2024-06-02 09:35:00,2024-06-02 09:40:00,18321
2024-06-02 09:40:00,2024-06-02 09:45:00,18266
2024-06-02 09:45:00,2024-06-02 09:50:00,18195
2024-06-02 09:50:00,2024-06-02 09:55:00,18137
2024-06-02 09:55:00,2024-06-02 10:00:00,18074
2024-06-02 10:00:00,2024-06-02 10:05:00,17984
