interval_start_utc,interval_end_utc,solare,batterie,import - export,produzione_rimanente,total_gross_mix,total_net_mix
2024-04-30T07:05:00Z,2024-04-30T07:10:00Z,60,449,4274,16922,21705,21705
2024-04-30T07:10:00Z,2024-04-30T07:15:00Z,59,546,4392,16740,21737,21737
2024-04-30T07:15:00Z,2024-04-30T07:20:00Z,56,224,4530,16845,21655,21655
2024-04-30T07:20:00Z,2024-04-30T07:25:00Z,54,36,4618,16922,21630,21630
2024-04-30T07:25:00Z,2024-04-30T07:30:00Z,53,-11,4732,16765,21550,21539
2024-04-30T07:30:00Z,2024-04-30T07:35:00Z,52,-8,4634,16740,21426,21418
2024-04-30T07:35:00Z,2024-04-30T07:40:00Z,52,-87,4554,16823,21429,21342
2024-04-30T07:40:00Z,2024-04-30T07:45:00Z,52,-86,4408,16874,21334,21248
2024-04-30T07:45:00Z,2024-04-30T07:50:00Z,55,-148,4424,16878,21357,21209
2024-04-30T07:50:00Z,2024-04-30T07:55:00Z,53,-168,4400,16800,21253,21085
2024-04-30T07:55:00Z,2024-04-30T08:00:00Z,57,-263,4431,16763,21251,20988
2024-04-30T08:00:00Z,2024-04-30T08:05:00Z,61,-245,4339,16763,21163,20918
2024-04-30T08:05:00Z,2024-04-30T08:10:00Z,64,-227,4148,16870,21082,20855
2024-04-30T08:10:00Z,2024-04-30T08:15:00Z,66,-185,4027,16874,20967,20782
2024-04-30T08:15:00Z,2024-04-30T08:20:00Z,66,-156,3909,16939,20914,20758
2024-04-30T08:20:00Z,2024-04-30T08:25:00Z,66,-97,3796,16895,20757,20660
2024-04-30T08:25:00Z,2024-04-30T08:30:00Z,69,-84,3898,16722,20689,20605
2024-04-30T08:30:00Z,2024-04-30T08:35:00Z,70,-105,3911,16668,20649,20544
2024-04-30T08:35:00Z,2024-04-30T08:40:00Z,69,-146,3896,16698,20663,20517
2024-04-30T08:40:00Z,2024-04-30T08:45:00Z,70,-214,3919,16700,20689,20475
2024-04-30T08:45:00Z,2024-04-30T08:50:00Z,70,-260,3908,16702,20680,20420
2024-04-30T08:50:00Z,2024-04-30T08:55:00Z,72,-248,3835,16676,20583,20335
2024-04-30T08:55:00Z,2024-04-30T09:00:00Z,70,-262,3831,16607,20508,20246
2024-04-30T09:00:00Z,2024-04-30T09:05:00Z,65,-263,3794,16612,20471,20208
2024-04-30T09:05:00Z,2024-04-30T09:10:00Z,65,-319,3682,16742,20489,20170
2024-04-30T09:10:00Z,2024-04-30T09:15:00Z,65,-309,3586,16772,20423,20114
2024-04-30T09:15:00Z,2024-04-30T09:20:00Z,63,-351,3521,16772,20356,20005
2024-04-30T09:20:00Z,2024-04-30T09:25:00Z,64,-379,3542,16746,20352,19973
2024-04-30T09:25:00Z,2024-04-30T09:30:00Z,64,-367,3683,16530,20277,19910
2024-04-30T09:30:00Z,2024-04-30T09:35:00Z,64,-359,3632,16512,20208,19849
2024-04-30T09:35:00Z,2024-04-30T09:40:00Z,63,-408,3639,16472,20174,19766
2024-04-30T09:40:00Z,2024-04-30T09:45:00Z,61,-417,3645,16479,20185,19768
2024-04-30T09:45:00Z,2024-04-30T09:50:00Z,58,-408,3627,16451,20136,19728
2024-04-30T09:50:00Z,2024-04-30T09:55:00Z,56,-409,3643,16377,20076,19667
2024-04-30T09:55:00Z,2024-04-30T10:00:00Z,55,-326,3661,16188,19904,19578
2024-04-30T10:00:00Z,2024-04-30T10:05:00Z,53,-207,3526,16208,19787,19580
2024-04-30T10:05:00Z,2024-04-30T10:10:00Z,57,-8,3235,16254,19546,19538
2024-04-30T10:10:00Z,2024-04-30T10:15:00Z,62,-8,3169,16309,19540,19532
2024-04-30T10:15:00Z,2024-04-30T10:20:00Z,62,-43,3108,16377,19547,19504
2024-04-30T10:20:00Z,2024-04-30T10:25:00Z,64,-70,3116,16356,19536,19466
2024-04-30T10:25:00Z,2024-04-30T10:30:00Z,63,-52,3152,16301,19516,19464
2024-04-30T10:30:00Z,2024-04-30T10:35:00Z,59,-3,3126,16241,19426,19423
2024-04-30T10:35:00Z,2024-04-30T10:40:00Z,58,56,3098,16212,19424,19424
2024-04-30T10:40:00Z,2024-04-30T10:45:00Z,58,39,3059,16191,19347,19347
2024-04-30T10:45:00Z,2024-04-30T10:50:00Z,60,23,3094,16163,19340,19340
2024-04-30T10:50:00Z,2024-04-30T10:55:00Z,60,25,3090,16154,19329,19329
2024-04-30T10:55:00Z,2024-04-30T11:00:00Z,60,27,3091,16142,19320,19320
2024-04-30T11:00:00Z,2024-04-30T11:05:00Z,57,49,3095,16085,19286,19286
2024-04-30T11:05:00Z,2024-04-30T11:10:00Z,51,125,3047,16171,19394,19394
2024-04-30T11:10:00Z,2024-04-30T11:15:00Z,53,152,3045,16251,19501,19501
2024-04-30T11:15:00Z,2024-04-30T11:20:00Z,55,149,3076,16282,19562,19562
2024-04-30T11:20:00Z,2024-04-30T11:25:00Z,55,225,2993,16325,19598,19598
2024-04-30T11:25:00Z,2024-04-30T11:30:00Z,56,205,3155,16218,19634,19634
2024-04-30T11:30:00Z,2024-04-30T11:35:00Z,57,313,3076,16246,19692,19692
2024-04-30T11:35:00Z,2024-04-30T11:40:00Z,54,322,3141,16245,19762,19762
2024-04-30T11:40:00Z,2024-04-30T11:45:00Z,52,431,3160,16190,19833,19833
2024-04-30T11:45:00Z,2024-04-30T11:50:00Z,50,451,3131,16247,19879,19879
2024-04-30T11:50:00Z,2024-04-30T11:55:00Z,47,500,3063,16349,19959,19959
2024-04-30T11:55:00Z,2024-04-30T12:00:00Z,45,552,3078,16392,20067,20067
2024-04-30T12:00:00Z,2024-04-30T12:05:00Z,45,537,3194,16358,20134,20134
2024-04-30T12:05:00Z,2024-04-30T12:10:00Z,41,726,3369,16277,20413,20413
2024-04-30T12:10:00Z,2024-04-30T12:15:00Z,35,961,3454,16194,20644,20644
2024-04-30T12:15:00Z,2024-04-30T12:20:00Z,34,1212,3293,16148,20687,20687
2024-04-30T12:20:00Z,2024-04-30T12:25:00Z,37,1421,3090,16222,20770,20770
2024-04-30T12:25:00Z,2024-04-30T12:30:00Z,39,1393,3041,16335,20808,20808
2024-04-30T12:30:00Z,2024-04-30T12:35:00Z,37,1385,3040,16455,20917,20917
2024-04-30T12:35:00Z,2024-04-30T12:40:00Z,34,1453,3047,16487,21021,21021
2024-04-30T12:40:00Z,2024-04-30T12:45:00Z,35,1619,3024,16474,21152,21152
2024-04-30T12:45:00Z,2024-04-30T12:50:00Z,35,1687,3032,16481,21235,21235
2024-04-30T12:50:00Z,2024-04-30T12:55:00Z,37,1746,3050,16529,21362,21362
2024-04-30T12:55:00Z,2024-04-30T13:00:00Z,49,1771,3135,16513,21468,21468
2024-04-30T13:00:00Z,2024-04-30T13:05:00Z,66,1805,3128,16511,21510,21510
2024-04-30T13:05:00Z,2024-04-30T13:10:00Z,111,1840,3318,16546,21815,21815
2024-04-30T13:10:00Z,2024-04-30T13:15:00Z,207,1937,3266,16684,22094,22094
2024-04-30T13:15:00Z,2024-04-30T13:20:00Z,365,2093,3042,16690,22190,22190
2024-04-30T13:20:00Z,2024-04-30T13:25:00Z,605,2119,2987,16577,22288,22288
2024-04-30T13:25:00Z,2024-04-30T13:30:00Z,953,1971,2939,16469,22332,22332
2024-04-30T13:30:00Z,2024-04-30T13:35:00Z,1387,1724,2865,16444,22420,22420
2024-04-30T13:35:00Z,2024-04-30T13:40:00Z,1902,1384,2817,16410,22513,22513
2024-04-30T13:40:00Z,2024-04-30T13:45:00Z,2472,1159,2767,16232,22630,22630
2024-04-30T13:45:00Z,2024-04-30T13:50:00Z,3123,948,2654,15934,22659,22659
2024-04-30T13:50:00Z,2024-04-30T13:55:00Z,3861,687,2408,15712,22668,22668
2024-04-30T13:55:00Z,2024-04-30T14:00:00Z,4629,550,2164,15425,22768,22768
2024-04-30T14:00:00Z,2024-04-30T14:05:00Z,5434,494,1740,15164,22832,22832
2024-04-30T14:05:00Z,2024-04-30T14:10:00Z,6262,540,1627,14638,23067,23067
2024-04-30T14:10:00Z,2024-04-30T14:15:00Z,7101,551,1396,14347,23395,23395
2024-04-30T14:15:00Z,2024-04-30T14:20:00Z,7955,528,1068,13912,23463,23463
2024-04-30T14:20:00Z,2024-04-30T14:25:00Z,8789,523,678,13467,23457,23457
2024-04-30T14:25:00Z,2024-04-30T14:30:00Z,9622,92,379,13296,23389,23389
2024-04-30T14:30:00Z,2024-04-30T14:35:00Z,10403,-255,177,13043,23623,23368
2024-04-30T14:35:00Z,2024-04-30T14:40:00Z,11094,-711,102,12839,24035,23324
2024-04-30T14:40:00Z,2024-04-30T14:45:00Z,11812,-1192,-36,12730,24542,23314
2024-04-30T14:45:00Z,2024-04-30T14:50:00Z,12320,-1705,-3,12552,24872,23164
2024-04-30T14:50:00Z,2024-04-30T14:55:00Z,12670,-2208,155,12465,25290,23082
2024-04-30T14:55:00Z,2024-04-30T15:00:00Z,12983,-2331,87,12286,25356,23025
2024-04-30T15:00:00Z,2024-04-30T15:05:00Z,13147,-2145,-223,12241,25388,23020
2024-04-30T15:05:00Z,2024-04-30T15:10:00Z,13992,-1652,-933,11889,25881,23296
2024-04-30T15:10:00Z,2024-04-30T15:15:00Z,14735,-1514,-1429,11612,26347,23404
2024-04-30T15:15:00Z,2024-04-30T15:20:00Z,15107,-1454,-1699,11349,26456,23303
2024-04-30T15:20:00Z,2024-04-30T15:25:00Z,15231,-1470,-1647,11078,26309,23192
2024-04-30T15:25:00Z,2024-04-30T15:30:00Z,15203,-1586,-1344,10715,25918,22988
2024-04-30T15:30:00Z,2024-04-30T15:35:00Z,15246,-1652,-1280,10647,25893,22961
2024-04-30T15:35:00Z,2024-04-30T15:40:00Z,15532,-1928,-1249,10451,25983,22806
2024-04-30T15:40:00Z,2024-04-30T15:45:00Z,15708,-2245,-1180,10361,26069,22644
2024-04-30T15:45:00Z,2024-04-30T15:50:00Z,15652,-2442,-1126,10390,26042,22474
2024-04-30T15:50:00Z,2024-04-30T15:55:00Z,15592,-2431,-1225,10349,25941,22285
2024-04-30T15:55:00Z,2024-04-30T16:00:00Z,15564,-2286,-1410,10324,25888,22192
2024-04-30T16:00:00Z,2024-04-30T16:05:00Z,15737,-2280,-1704,10273,26010,22026
2024-04-30T16:05:00Z,2024-04-30T16:10:00Z,16157,-2375,-1859,10007,26164,21930
2024-04-30T16:10:00Z,2024-04-30T16:15:00Z,16464,-2428,-2018,9835,26299,21853
2024-04-30T16:15:00Z,2024-04-30T16:20:00Z,16492,-2494,-2022,9711,26203,21687
2024-04-30T16:20:00Z,2024-04-30T16:25:00Z,16419,-2434,-2009,9550,25969,21526
2024-04-30T16:25:00Z,2024-04-30T16:30:00Z,16447,-2425,-2080,9402,25849,21344
2024-04-30T16:30:00Z,2024-04-30T16:35:00Z,16500,-2477,-2123,9319,25819,21219
2024-04-30T16:35:00Z,2024-04-30T16:40:00Z,16478,-2598,-2092,9261,25739,21049
2024-04-30T16:40:00Z,2024-04-30T16:45:00Z,16367,-2831,-1842,9207,25574,20901
2024-04-30T16:45:00Z,2024-04-30T16:50:00Z,16142,-2864,-1738,9161,25303,20701
2024-04-30T16:50:00Z,2024-04-30T16:55:00Z,16075,-2904,-1764,9095,25170,20502
2024-04-30T16:55:00Z,2024-04-30T17:00:00Z,16181,-3025,-1787,9034,25215,20403
2024-04-30T17:00:00Z,2024-04-30T17:05:00Z,16331,-3011,-1984,8962,25293,20298
2024-04-30T17:05:00Z,2024-04-30T17:10:00Z,16878,-3083,-2382,8822,25700,20235
2024-04-30T17:10:00Z,2024-04-30T17:15:00Z,17324,-3373,-2592,8674,25998,20033
2024-04-30T17:15:00Z,2024-04-30T17:20:00Z,17427,-3442,-2703,8637,26064,19919
2024-04-30T17:20:00Z,2024-04-30T17:25:00Z,17580,-3748,-2699,8606,26186,19739
2024-04-30T17:25:00Z,2024-04-30T17:30:00Z,17422,-3799,-2654,8593,26015,19562
2024-04-30T17:30:00Z,2024-04-30T17:35:00Z,17373,-3858,-2619,8547,25920,19443
2024-04-30T17:35:00Z,2024-04-30T17:40:00Z,17459,-3750,-2894,8486,25945,19301
2024-04-30T17:40:00Z,2024-04-30T17:45:00Z,17545,-3742,-3086,8442,25987,19159
2024-04-30T17:45:00Z,2024-04-30T17:50:00Z,17538,-3878,-3064,8415,25953,19011
2024-04-30T17:50:00Z,2024-04-30T17:55:00Z,17543,-3850,-3180,8331,25874,18844
2024-04-30T17:55:00Z,2024-04-30T18:00:00Z,17562,-3794,-3307,8237,25799,18698
2024-04-30T18:00:00Z,2024-04-30T18:05:00Z,17596,-3824,-3354,8199,25795,18617
2024-04-30T18:05:00Z,2024-04-30T18:10:00Z,17750,-4078,-3290,8134,25884,18516
2024-04-30T18:10:00Z,2024-04-30T18:15:00Z,17727,-4077,-3228,8037,25764,18459
2024-04-30T18:15:00Z,2024-04-30T18:20:00Z,17679,-4016,-3306,7966,25645,18323
2024-04-30T18:20:00Z,2024-04-30T18:25:00Z,17681,-4093,-3310,7977,25658,18255
2024-04-30T18:25:00Z,2024-04-30T18:30:00Z,17657,-4074,-3389,7969,25626,18163
2024-04-30T18:30:00Z,2024-04-30T18:35:00Z,17607,-4082,-3326,7945,25552,18144
2024-04-30T18:35:00Z,2024-04-30T18:40:00Z,17913,-4138,-3599,7919,25832,18095
2024-04-30T18:40:00Z,2024-04-30T18:45:00Z,18155,-4275,-3766,7916,26071,18030
2024-04-30T18:45:00Z,2024-04-30T18:50:00Z,18133,-4270,-3858,7965,26098,17970
2024-04-30T18:50:00Z,2024-04-30T18:55:00Z,17962,-4169,-3882,7996,25958,17907
2024-04-30T18:55:00Z,2024-04-30T19:00:00Z,17971,-4139,-3948,7960,25931,17844
2024-04-30T19:00:00Z,2024-04-30T19:05:00Z,18114,-4422,-3815,7983,26097,17860
2024-04-30T19:05:00Z,2024-04-30T19:10:00Z,18234,-4627,-3879,7992,26226,17720
2024-04-30T19:10:00Z,2024-04-30T19:15:00Z,18019,-4589,-3734,8008,26027,17704
2024-04-30T19:15:00Z,2024-04-30T19:20:00Z,18081,-4408,-4074,8062,26143,17661
2024-04-30T19:20:00Z,2024-04-30T19:25:00Z,18205,-4630,-4069,8106,26311,17612
2024-04-30T19:25:00Z,2024-04-30T19:30:00Z,18267,-4536,-4219,8147,26414,17659
2024-04-30T19:30:00Z,2024-04-30T19:35:00Z,17994,-4341,-4171,8144,26138,17626
2024-04-30T19:35:00Z,2024-04-30T19:40:00Z,17884,-3976,-4385,8117,26001,17640
2024-04-30T19:40:00Z,2024-04-30T19:45:00Z,18025,-3888,-4588,8086,26111,17635
2024-04-30T19:45:00Z,2024-04-30T19:50:00Z,18121,-4155,-4412,8101,26222,17655
2024-04-30T19:50:00Z,2024-04-30T19:55:00Z,18065,-4094,-4396,8119,26184,17694
2024-04-30T19:55:00Z,2024-04-30T20:00:00Z,18082,-4195,-4399,8156,26238,17644
2024-04-30T20:00:00Z,2024-04-30T20:05:00Z,18179,-4517,-4272,8191,26370,17581
2024-04-30T20:05:00Z,2024-04-30T20:10:00Z,18138,-4636,-4167,8278,26416,17613
2024-04-30T20:10:00Z,2024-04-30T20:15:00Z,18152,-4731,-4123,8363,26515,17661
2024-04-30T20:15:00Z,2024-04-30T20:20:00Z,18030,-4554,-4211,8372,26402,17637
2024-04-30T20:20:00Z,2024-04-30T20:25:00Z,17854,-4256,-4308,8362,26216,17652
2024-04-30T20:25:00Z,2024-04-30T20:30:00Z,17974,-4194,-4515,8454,26428,17719
2024-04-30T20:30:00Z,2024-04-30T20:35:00Z,18193,-4152,-4673,8476,26669,17844
2024-04-30T20:35:00Z,2024-04-30T20:40:00Z,18196,-4239,-4666,8463,26659,17754
2024-04-30T20:40:00Z,2024-04-30T20:45:00Z,18111,-4132,-4650,8442,26553,17771
2024-04-30T20:45:00Z,2024-04-30T20:50:00Z,18085,-4056,-4707,8488,26573,17810
2024-04-30T20:50:00Z,2024-04-30T20:55:00Z,17913,-3927,-4667,8573,26486,17892
2024-04-30T20:55:00Z,2024-04-30T21:00:00Z,17858,-3871,-4672,8623,26481,17938
2024-04-30T21:00:00Z,2024-04-30T21:05:00Z,17724,-3840,-4629,8611,26335,17866
2024-04-30T21:05:00Z,2024-04-30T21:10:00Z,17483,-3656,-4533,8649,26132,17943
2024-04-30T21:10:00Z,2024-04-30T21:15:00Z,17516,-3530,-4594,8637,26153,18029
2024-04-30T21:15:00Z,2024-04-30T21:20:00Z,17406,-3383,-4576,8636,26042,18083
2024-04-30T21:20:00Z,2024-04-30T21:25:00Z,17356,-3194,-4675,8650,26006,18137
2024-04-30T21:25:00Z,2024-04-30T21:30:00Z,17396,-3025,-4905,8702,26098,18168
2024-04-30T21:30:00Z,2024-04-30T21:35:00Z,17463,-2994,-4922,8688,26151,18235
2024-04-30T21:35:00Z,2024-04-30T21:40:00Z,17365,-2807,-4856,8617,25982,18319
2024-04-30T21:40:00Z,2024-04-30T21:45:00Z,17426,-2725,-4850,8561,25987,18412
2024-04-30T21:45:00Z,2024-04-30T21:50:00Z,17439,-2661,-4900,8587,26026,18465
2024-04-30T21:50:00Z,2024-04-30T21:55:00Z,17398,-2513,-4943,8643,26041,18585
2024-04-30T21:55:00Z,2024-04-30T22:00:00Z,17422,-2466,-4954,8619,26041,18621
2024-04-30T22:00:00Z,2024-04-30T22:05:00Z,17576,-2587,-5003,8672,26248,18658
2024-04-30T22:05:00Z,2024-04-30T22:10:00Z,17490,-2849,-4757,8857,26347,18741
2024-04-30T22:10:00Z,2024-04-30T22:15:00Z,17399,-2978,-4497,8956,26355,18880
2024-04-30T22:15:00Z,2024-04-30T22:20:00Z,17502,-2859,-4620,8978,26480,19001
2024-04-30T22:20:00Z,2024-04-30T22:25:00Z,17318,-2722,-4489,8963,26281,19070
2024-04-30T22:25:00Z,2024-04-30T22:30:00Z,17156,-2495,-4546,8978,26134,19093
2024-04-30T22:30:00Z,2024-04-30T22:35:00Z,17151,-2316,-4625,8988,26139,19198
2024-04-30T22:35:00Z,2024-04-30T22:40:00Z,17152,-2076,-4839,9102,26254,19339
2024-04-30T22:40:00Z,2024-04-30T22:45:00Z,17182,-2015,-4886,9208,26390,19489
2024-04-30T22:45:00Z,2024-04-30T22:50:00Z,17348,-1855,-5082,9266,26614,19677
2024-04-30T22:50:00Z,2024-04-30T22:55:00Z,17224,-1721,-5136,9325,26549,19692
2024-04-30T22:55:00Z,2024-04-30T23:00:00Z,17259,-1693,-5144,9439,26698,19861
2024-04-30T23:00:00Z,2024-04-30T23:05:00Z,17228,-2079,-4713,9496,26724,19932
2024-04-30T23:05:00Z,2024-04-30T23:10:00Z,16879,-1651,-4779,9533,26412,19982
2024-04-30T23:10:00Z,2024-04-30T23:15:00Z,16224,-1049,-4663,9675,25899,20187
2024-04-30T23:15:00Z,2024-04-30T23:20:00Z,16141,-863,-4673,9739,25880,20344
2024-04-30T23:20:00Z,2024-04-30T23:25:00Z,16097,-723,-4702,9856,25953,20528
2024-04-30T23:25:00Z,2024-04-30T23:30:00Z,15935,-485,-4693,9994,25929,20751
2024-04-30T23:30:00Z,2024-04-30T23:35:00Z,16072,-316,-4954,10117,26189,20919
2024-04-30T23:35:00Z,2024-04-30T23:40:00Z,16091,-780,-4599,10385,26476,21097
2024-04-30T23:40:00Z,2024-04-30T23:45:00Z,15950,-825,-4331,10622,26572,21416
2024-04-30T23:45:00Z,2024-04-30T23:50:00Z,15925,-720,-4450,10864,26789,21619
2024-04-30T23:50:00Z,2024-04-30T23:55:00Z,15805,-776,-4288,11072,26877,21813
2024-04-30T23:55:00Z,2024-05-01T00:00:00Z,15583,-910,-4146,11428,27011,21955
2024-05-01T00:00:00Z,2024-05-01T00:05:00Z,15416,-1291,-3938,11816,27232,22003
2024-05-01T00:05:00Z,2024-05-01T00:10:00Z,15147,-1508,-3880,12135,27282,21894
2024-05-01T00:10:00Z,2024-05-01T00:15:00Z,14692,-1417,-3439,12236,26928,22072
2024-05-01T00:15:00Z,2024-05-01T00:20:00Z,14552,-1026,-3697,12362,26914,22191
2024-05-01T00:20:00Z,2024-05-01T00:25:00Z,14511,-844,-3900,12654,27165,22421
2024-05-01T00:25:00Z,2024-05-01T00:30:00Z,14339,-732,-3795,12799,27138,22611
2024-05-01T00:30:00Z,2024-05-01T00:35:00Z,14294,-570,-3764,12939,27233,22899
2024-05-01T00:35:00Z,2024-05-01T00:40:00Z,14188,-494,-3886,13337,27525,23145
2024-05-01T00:40:00Z,2024-05-01T00:45:00Z,13918,-6,-4170,13494,27412,23236
2024-05-01T00:45:00Z,2024-05-01T00:50:00Z,13785,318,-4229,13562,27665,23436
2024-05-01T00:50:00Z,2024-05-01T00:55:00Z,13347,679,-3952,13588,27614,23662
2024-05-01T00:55:00Z,2024-05-01T01:00:00Z,12731,788,-3614,13809,27328,23714
2024-05-01T01:00:00Z,2024-05-01T01:05:00Z,11979,592,-3012,14176,26747,23735
2024-05-01T01:05:00Z,2024-05-01T01:10:00Z,11295,33,-2743,14818,26146,23403
2024-05-01T01:10:00Z,2024-05-01T01:15:00Z,10514,90,-2256,15036,25640,23384
2024-05-01T01:15:00Z,2024-05-01T01:20:00Z,9690,686,-2038,15131,25507,23469
2024-05-01T01:20:00Z,2024-05-01T01:25:00Z,8867,1001,-2048,15725,25593,23545
2024-05-01T01:25:00Z,2024-05-01T01:30:00Z,7997,1369,-1866,16133,25499,23633
2024-05-01T01:30:00Z,2024-05-01T01:35:00Z,7174,1824,-1828,16649,25647,23819
2024-05-01T01:35:00Z,2024-05-01T01:40:00Z,6358,2296,-1743,17058,25712,23969
2024-05-01T01:40:00Z,2024-05-01T01:45:00Z,5529,2747,-1534,17390,25666,24132
2024-05-01T01:45:00Z,2024-05-01T01:50:00Z,4719,3404,-1448,17581,25704,24256
2024-05-01T01:50:00Z,2024-05-01T01:55:00Z,3926,3724,-1282,18001,25651,24369
2024-05-01T01:55:00Z,2024-05-01T02:00:00Z,3204,3887,-868,18269,25360,24492
2024-05-01T02:00:00Z,2024-05-01T02:05:00Z,2552,4115,-383,18319,24986,24603
2024-05-01T02:05:00Z,2024-05-01T02:10:00Z,1944,5019,-810,18468,25431,24621
2024-05-01T02:10:00Z,2024-05-01T02:15:00Z,1431,5577,-953,18710,25718,24765
2024-05-01T02:15:00Z,2024-05-01T02:20:00Z,1031,5911,-902,18829,25771,24869
2024-05-01T02:20:00Z,2024-05-01T02:25:00Z,726,6100,-807,18989,25815,25008
2024-05-01T02:25:00Z,2024-05-01T02:30:00Z,490,6255,-806,19165,25910,25104
2024-05-01T02:30:00Z,2024-05-01T02:35:00Z,338,6454,-825,19226,26018,25193
2024-05-01T02:35:00Z,2024-05-01T02:40:00Z,212,6585,-830,19311,26108,25278
2024-05-01T02:40:00Z,2024-05-01T02:45:00Z,134,6711,-871,19373,26218,25347
2024-05-01T02:45:00Z,2024-05-01T02:50:00Z,97,6821,-908,19378,26296,25388
2024-05-01T02:50:00Z,2024-05-01T02:55:00Z,72,6973,-982,19488,26533,25551
2024-05-01T02:55:00Z,2024-05-01T03:00:00Z,61,7046,-959,19484,26591,25632
2024-05-01T03:00:00Z,2024-05-01T03:05:00Z,41,6960,-856,19519,26520,25664
2024-05-01T03:05:00Z,2024-05-01T03:10:00Z,38,6786,-735,19607,26431,25696
2024-05-01T03:10:00Z,2024-05-01T03:15:00Z,32,6775,-704,19646,26453,25749
2024-05-01T03:15:00Z,2024-05-01T03:20:00Z,22,6748,-665,19656,26426,25761
2024-05-01T03:20:00Z,2024-05-01T03:25:00Z,21,6680,-614,19729,26430,25816
2024-05-01T03:25:00Z,2024-05-01T03:30:00Z,15,6530,-569,19771,26316,25747
2024-05-01T03:30:00Z,2024-05-01T03:35:00Z,9,6350,-471,19822,26181,25710
2024-05-01T03:35:00Z,2024-05-01T03:40:00Z,10,6276,-435,19797,26083,25648
2024-05-01T03:40:00Z,2024-05-01T03:45:00Z,14,6226,-443,19785,26025,25582
2024-05-01T03:45:00Z,2024-05-01T03:50:00Z,15,6289,-439,19619,25923,25484
2024-05-01T03:50:00Z,2024-05-01T03:55:00Z,19,6313,-462,19520,25852,25390
2024-05-01T03:55:00Z,2024-05-01T04:00:00Z,24,6214,-390,19491,25729,25339
2024-05-01T04:00:00Z,2024-05-01T04:05:00Z,30,6100,-200,19324,25454,25254
2024-05-01T04:05:00Z,2024-05-01T04:10:00Z,32,6423,-101,18914,25369,25268
2024-05-01T04:10:00Z,2024-05-01T04:15:00Z,38,6373,0,18796,25207,25207
2024-05-01T04:15:00Z,2024-05-01T04:20:00Z,47,6199,112,18804,25162,25162
2024-05-01T04:20:00Z,2024-05-01T04:25:00Z,52,6082,210,18785,25129,25129
2024-05-01T04:25:00Z,2024-05-01T04:30:00Z,53,6074,181,18718,25026,25026
2024-05-01T04:30:00Z,2024-05-01T04:35:00Z,54,5918,300,18639,24911,24911
2024-05-01T04:35:00Z,2024-05-01T04:40:00Z,58,5857,320,18524,24759,24759
2024-05-01T04:40:00Z,2024-05-01T04:45:00Z,61,5643,539,18443,24686,24686
2024-05-01T04:45:00Z,2024-05-01T04:50:00Z,58,5586,461,18435,24540,24540
2024-05-01T04:50:00Z,2024-05-01T04:55:00Z,62,5421,601,18343,24427,24427
2024-05-01T04:55:00Z,2024-05-01T05:00:00Z,60,5308,661,18243,24272,24272
2024-05-01T05:00:00Z,2024-05-01T05:05:00Z,56,4745,1200,18182,24183,24183
2024-05-01T05:05:00Z,2024-05-01T05:10:00Z,55,4425,1313,18304,24097,24097
2024-05-01T05:10:00Z,2024-05-01T05:15:00Z,51,4080,1493,18313,23937,23937
2024-05-01T05:15:00Z,2024-05-01T05:20:00Z,49,3837,1767,18157,23810,23810
2024-05-01T05:20:00Z,2024-05-01T05:25:00Z,49,3463,2197,17986,23695,23695
2024-05-01T05:25:00Z,2024-05-01T05:30:00Z,48,3124,2396,17982,23550,23550
2024-05-01T05:30:00Z,2024-05-01T05:35:00Z,47,2904,2447,17989,23387,23387
2024-05-01T05:35:00Z,2024-05-01T05:40:00Z,51,2665,2529,17980,23225,23225
2024-05-01T05:40:00Z,2024-05-01T05:45:00Z,54,2452,2585,17990,23081,23081
2024-05-01T05:45:00Z,2024-05-01T05:50:00Z,55,2216,2660,18037,22968,22968
2024-05-01T05:50:00Z,2024-05-01T05:55:00Z,59,2082,2649,18029,22819,22819
2024-05-01T05:55:00Z,2024-05-01T06:00:00Z,62,1814,2844,17992,22712,22712
2024-05-01T06:00:00Z,2024-05-01T06:05:00Z,63,1680,2968,17879,22590,22590
2024-05-01T06:05:00Z,2024-05-01T06:10:00Z,67,1890,2738,17783,22478,22478
2024-05-01T06:10:00Z,2024-05-01T06:15:00Z,64,1786,3103,17493,22446,22446
2024-05-01T06:15:00Z,2024-05-01T06:20:00Z,64,1695,3149,17412,22320,22320
2024-05-01T06:20:00Z,2024-05-01T06:25:00Z,61,1533,3284,17352,22230,22230
2024-05-01T06:25:00Z,2024-05-01T06:30:00Z,59,1319,3308,17425,22111,22111
2024-05-01T06:30:00Z,2024-05-01T06:35:00Z,62,1020,3462,17465,22009,22009
2024-05-01T06:35:00Z,2024-05-01T06:40:00Z,61,492,3545,17467,21565,21565
2024-05-01T06:40:00Z,2024-05-01T06:45:00Z,59,431,3665,17405,21560,21560
2024-05-01T06:45:00Z,2024-05-01T06:50:00Z,57,339,3729,17413,21538,21538
2024-05-01T06:50:00Z,2024-05-01T06:55:00Z,59,223,3737,17388,21407,21407
2024-05-01T06:55:00Z,2024-05-01T07:00:00Z,55,107,3853,17336,21351,21351
2024-05-01T07:00:00Z,2024-05-01T07:05:00Z,50,60,3801,17317,21228,21228
2024-05-01T07:05:00Z,2024-05-01T07:10:00Z,46,666,3737,17081,21530,21530
